Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population,Year,Pop High/Low,Income High/Low
91605,01-01-2015,0,0,77884,25621,35163,2015,0,0
91605,02-01-2015,0,0,94650,25621,35163,2015,0,0
91605,03-01-2015,0,0,81659,25621,35163,2015,0,0
91605,04-01-2015,0,0,83514,25621,35163,2015,0,0
91605,05-01-2015,0,0,93289,25621,35163,2015,0,0
91605,06-01-2015,0,0,82298,25621,35163,2015,0,0
91605,07-01-2015,0,0,79568,25621,35163,2015,0,0
91605,08-01-2015,0,0,73136,25621,35163,2015,0,0
91605,09-01-2015,0,0,92812,25621,35163,2015,0,0
91605,10-01-2015,0,0,99325,25621,35163,2015,0,0
91605,11-01-2015,0,0,86515,25621,35163,2015,0,0
91605,12-01-2015,0,0,75316,25621,35163,2015,0,0
91605,01-01-2016,0,0,77947,25621,35163,2016,0,0
91605,02-01-2016,0,0,72974,25621,35163,2016,0,0
91605,03-01-2016,0,0,72244,25621,35163,2016,0,0
91605,04-01-2016,0,0,79947,25621,35163,2016,0,0
91605,05-01-2016,0,0,72073,25621,35163,2016,0,0
91605,06-01-2016,0,0,90722,25621,35163,2016,0,0
91605,07-01-2016,0,0,94271,25621,35163,2016,0,0
91605,08-01-2016,0,0,76028,25621,35163,2016,0,0
91605,09-01-2016,0,0,78704,25621,35163,2016,0,0
91605,10-01-2016,0,0,83875,25621,35163,2016,0,0
91605,11-01-2016,0,0,72649,25621,35163,2016,0,0
91605,12-01-2016,0,0,91893,25621,35163,2016,0,0
91606,01-01-2015,0,0,68319,26073,30726,2015,0,0
91606,02-01-2015,0,0,81650,26073,30726,2015,0,0
91606,03-01-2015,0,0,84702,26073,30726,2015,0,0
91606,04-01-2015,0,0,67294,26073,30726,2015,0,0
91606,05-01-2015,0,0,73703,26073,30726,2015,0,0
91606,06-01-2015,0,0,70715,26073,30726,2015,0,0
91606,07-01-2015,0,0,76867,26073,30726,2015,0,0
91606,08-01-2015,0,0,84117,26073,30726,2015,0,0
91606,09-01-2015,0,0,71300,26073,30726,2015,0,0
91606,10-01-2015,0,0,68496,26073,30726,2015,0,0
91606,11-01-2015,0,0,80897,26073,30726,2015,0,0
91606,12-01-2015,0,0,70819,26073,30726,2015,0,0
91606,01-01-2016,0,0,72269,26073,30726,2016,0,0
91606,02-01-2016,0,0,69217,26073,30726,2016,0,0
91606,03-01-2016,0,0,65692,26073,30726,2016,0,0
91606,04-01-2016,0,0,75706,26073,30726,2016,0,0
91606,05-01-2016,0,0,84069,26073,30726,2016,0,0
91606,06-01-2016,0,0,87242,26073,30726,2016,0,0
91606,07-01-2016,0,0,76907,26073,30726,2016,0,0
91606,08-01-2016,0,0,91648,26073,30726,2016,0,0
91606,09-01-2016,0,0,81714,26073,30726,2016,0,0
91606,10-01-2016,0,0,75994,26073,30726,2016,0,0
91606,11-01-2016,0,0,80112,26073,30726,2016,0,0
91606,12-01-2016,0,0,81650,26073,30726,2016,0,0
91706,01-01-2015,0,1,109529,26607,45350,2015,1,0
91706,02-01-2015,0,1,121476,26607,45350,2015,1,0
91706,03-01-2015,0,1,110606,26607,45350,2015,1,0
91706,04-01-2015,0,1,131194,26607,45350,2015,1,0
91706,05-01-2015,0,1,122768,26607,45350,2015,1,0
91706,06-01-2015,0,1,131802,26607,45350,2015,1,0
91706,07-01-2015,0,1,135185,26607,45350,2015,1,0
91706,08-01-2015,0,1,133031,26607,45350,2015,1,0
91706,09-01-2015,0,1,117726,26607,45350,2015,1,0
91706,10-01-2015,0,1,106425,26607,45350,2015,1,0
91706,11-01-2015,0,1,127887,26607,45350,2015,1,0
91706,12-01-2015,0,1,130497,26607,45350,2015,1,0
91706,01-01-2016,0,1,126645,26607,45350,2016,1,0
91706,02-01-2016,0,1,109123,26607,45350,2016,1,0
91706,03-01-2016,0,1,129128,26607,45350,2016,1,0
91706,04-01-2016,0,1,110682,26607,45350,2016,1,0
91706,05-01-2016,0,1,127887,26607,45350,2016,1,0
91706,06-01-2016,0,1,127963,26607,45350,2016,1,0
91706,07-01-2016,0,1,105411,26607,45350,2016,1,0
91706,08-01-2016,0,1,109529,26607,45350,2016,1,0
91706,09-01-2016,0,1,107755,26607,45350,2016,1,0
91706,10-01-2016,0,1,106919,26607,45350,2016,1,0
91706,11-01-2016,0,1,139632,26607,45350,2016,1,0
91706,12-01-2016,0,1,119195,26607,45350,2016,1,0
91709,01-01-2015,0,0,247174,53812,47373,2015,1,1
91709,02-01-2015,0,0,257320,53812,47373,2015,1,1
91709,03-01-2015,0,0,262622,53812,47373,2015,1,1
91709,04-01-2015,0,0,273023,53812,47373,2015,1,1
91709,05-01-2015,0,0,217042,53812,47373,2015,1,1
91709,06-01-2015,0,0,219489,53812,47373,2015,1,1
91709,07-01-2015,0,0,211994,53812,47373,2015,1,1
91709,08-01-2015,0,0,278071,53812,47373,2015,1,1
91709,09-01-2015,0,0,260048,53812,47373,2015,1,1
91709,10-01-2015,0,0,234020,53812,47373,2015,1,1
91709,11-01-2015,0,0,244599,53812,47373,2015,1,1
91709,12-01-2015,0,0,244727,53812,47373,2015,1,1
91709,01-01-2016,0,0,225021,53812,47373,2016,1,1
91709,02-01-2016,0,0,205851,53812,47373,2016,1,1
91709,03-01-2016,0,0,270448,53812,47373,2016,1,1
91709,04-01-2016,0,0,246817,53812,47373,2016,1,1
91709,05-01-2016,0,0,238608,53812,47373,2016,1,1
91709,06-01-2016,0,0,283424,53812,47373,2016,1,1
91709,07-01-2016,0,0,273074,53812,47373,2016,1,1
91709,08-01-2016,0,0,263973,53812,47373,2016,1,1
91709,09-01-2016,0,0,202358,53812,47373,2016,1,1
91709,10-01-2016,0,0,254822,53812,47373,2016,1,1
91709,11-01-2016,0,0,242177,53812,47373,2016,1,1
91709,12-01-2016,0,0,275623,53812,47373,2016,1,1
91710,01-01-2015,0,1,222830,37946,51827,2015,1,1
91710,02-01-2015,0,1,197575,37946,51827,2015,1,1
91710,03-01-2015,0,1,166849,37946,51827,2015,1,1
91710,04-01-2015,0,1,220785,37946,51827,2015,1,1
91710,05-01-2015,0,1,212608,37946,51827,2015,1,1
91710,06-01-2015,0,1,178516,37946,51827,2015,1,1
91710,07-01-2015,0,1,176554,37946,51827,2015,1,1
91710,08-01-2015,0,1,192041,37946,51827,2015,1,1
91710,09-01-2015,0,1,204183,37946,51827,2015,1,1
91710,10-01-2015,0,1,174035,37946,51827,2015,1,1
91710,11-01-2015,0,1,204183,37946,51827,2015,1,1
91710,12-01-2015,0,1,214818,37946,51827,2015,1,1
91710,01-01-2016,0,1,182377,37946,51827,2016,1,1
91710,02-01-2016,0,1,206310,37946,51827,2016,1,1
91710,03-01-2016,0,1,190802,37946,51827,2016,1,1
91710,04-01-2016,0,1,216903,37946,51827,2016,1,1
91710,05-01-2016,0,1,202304,37946,51827,2016,1,1
91710,06-01-2016,0,1,191133,37946,51827,2016,1,1
91710,07-01-2016,0,1,192165,37946,51827,2016,1,1
91710,08-01-2016,0,1,200218,37946,51827,2016,1,1
91710,09-01-2016,0,1,182914,37946,51827,2016,1,1
91710,10-01-2016,0,1,180106,37946,51827,2016,1,1
91710,11-01-2016,0,1,178268,37946,51827,2016,1,1
91710,12-01-2016,0,1,167964,37946,51827,2016,1,1
91732,01-01-2015,0,0,88730,24807,38031,2015,0,0
91732,02-01-2015,0,0,80041,24807,38031,2015,0,0
91732,03-01-2015,0,0,95268,24807,38031,2015,0,0
91732,04-01-2015,0,0,86938,24807,38031,2015,0,0
91732,05-01-2015,0,0,103778,24807,38031,2015,0,0
91732,06-01-2015,0,0,81947,24807,38031,2015,0,0
91732,07-01-2015,0,0,85853,24807,38031,2015,0,0
91732,08-01-2015,0,0,84909,24807,38031,2015,0,0
91732,09-01-2015,0,0,87796,24807,38031,2015,0,0
91732,10-01-2015,0,0,102834,24807,38031,2015,0,0
91732,11-01-2015,0,0,102910,24807,38031,2015,0,0
91732,12-01-2015,0,0,86485,24807,38031,2015,0,0
91732,01-01-2016,0,0,76588,24807,38031,2016,0,0
91732,02-01-2016,0,0,96910,24807,38031,2016,0,0
91732,03-01-2016,0,0,97174,24807,38031,2016,0,0
91732,04-01-2016,0,0,83569,24807,38031,2016,0,0
91732,05-01-2016,0,0,77079,24807,38031,2016,0,0
91732,06-01-2016,0,0,95287,24807,38031,2016,0,0
91732,07-01-2016,0,0,104816,24807,38031,2016,0,0
91732,08-01-2016,0,0,99098,24807,38031,2016,0,0
91732,09-01-2016,0,0,95004,24807,38031,2016,0,0
91732,10-01-2016,0,0,105995,24807,38031,2016,0,0
91732,11-01-2016,0,0,97919,24807,38031,2016,0,0
91732,12-01-2016,0,0,75814,24807,38031,2016,0,0
91744,01-01-2015,0,1,118880,26640,49121,2015,1,0
91744,02-01-2015,0,1,143777,26640,49121,2015,1,0
91744,03-01-2015,0,1,113796,26640,49121,2015,1,0
91744,04-01-2015,0,1,147157,26640,49121,2015,1,0
91744,05-01-2015,0,1,149960,26640,49121,2015,1,0
91744,06-01-2015,0,1,149960,26640,49121,2015,1,0
91744,07-01-2015,0,1,149960,26640,49121,2015,1,0
91744,08-01-2015,0,1,145274,26640,49121,2015,1,0
91744,09-01-2015,0,1,141276,26640,49121,2015,1,0
91744,10-01-2015,0,1,121188,26640,49121,2015,1,0
91744,11-01-2015,0,1,108341,26640,49121,2015,1,0
91744,12-01-2015,0,1,124733,26640,49121,2015,1,0
91744,01-01-2016,0,1,111762,26640,49121,2016,1,0
91744,02-01-2016,0,1,145769,26640,49121,2016,1,0
91744,03-01-2016,0,1,134172,26640,49121,2016,1,0
91744,04-01-2016,0,1,144189,26640,49121,2016,1,0
91744,05-01-2016,0,1,112119,26640,49121,2016,1,0
91744,06-01-2016,0,1,130586,26640,49121,2016,1,0
91744,07-01-2016,0,1,155813,26640,49121,2016,1,0
91744,08-01-2016,0,1,132894,26640,49121,2016,1,0
91744,09-01-2016,0,1,147184,26640,49121,2016,1,0
91744,10-01-2016,0,1,135862,26640,49121,2016,1,0
91744,11-01-2016,0,1,109921,26640,49121,2016,1,0
91744,12-01-2016,0,1,137346,26640,49121,2016,1,0
91745,01-01-2015,1,1,157441,40491,38964,2015,1,1
91745,02-01-2015,1,1,175332,40491,38964,2015,1,1
91745,03-01-2015,1,1,140544,40491,38964,2015,1,1
91745,04-01-2015,1,1,170462,40491,38964,2015,1,1
91745,05-01-2015,1,1,172334,40491,38964,2015,1,1
91745,06-01-2015,1,1,139798,40491,38964,2015,1,1
91745,07-01-2015,1,1,174934,40491,38964,2015,1,1
91745,08-01-2015,1,1,177419,40491,38964,2015,1,1
91745,09-01-2015,1,1,139550,40491,38964,2015,1,1
91745,10-01-2015,1,1,136369,40491,38964,2015,1,1
91745,11-01-2015,1,1,157441,40491,38964,2015,1,1
91745,12-01-2015,1,1,147849,40491,38964,2015,1,1
91745,01-01-2016,1,1,145331,40491,38964,2016,1,1
91745,02-01-2016,1,1,176781,40491,38964,2016,1,1
91745,03-01-2016,1,1,166786,40491,38964,2016,1,1
91745,04-01-2016,1,1,180448,40491,38964,2016,1,1
91745,05-01-2016,1,1,190839,40491,38964,2016,1,1
91745,06-01-2016,1,1,152222,40491,38964,2016,1,1
91745,07-01-2016,1,1,161476,40491,38964,2016,1,1
91745,08-01-2016,1,1,163481,40491,38964,2016,1,1
91745,09-01-2016,1,1,161640,40491,38964,2016,1,1
91745,10-01-2016,1,1,125447,40491,38964,2016,1,1
91745,11-01-2016,1,1,142228,40491,38964,2016,1,1
91745,12-01-2016,1,1,173406,40491,38964,2016,1,1
91761,01-01-2015,0,0,126851,31165,35564,2015,0,0
91761,02-01-2015,0,0,108619,31165,35564,2015,0,0
91761,03-01-2015,0,0,116421,31165,35564,2015,0,0
91761,04-01-2015,0,0,87394,31165,35564,2015,0,0
91761,05-01-2015,0,0,115213,31165,35564,2015,0,0
91761,06-01-2015,0,0,89976,31165,35564,2015,0,0
91761,07-01-2015,0,0,99929,31165,35564,2015,0,0
91761,08-01-2015,0,0,118705,31165,35564,2015,0,0
91761,09-01-2015,0,0,107399,31165,35564,2015,0,0
91761,10-01-2015,0,0,108530,31165,35564,2015,0,0
91761,11-01-2015,0,0,95817,31165,35564,2015,0,0
91761,12-01-2015,0,0,95673,31165,35564,2015,0,0
91761,01-01-2016,0,0,98355,31165,35564,2016,0,0
91761,02-01-2016,0,0,84235,31165,35564,2016,0,0
91761,03-01-2016,0,0,107399,31165,35564,2016,0,0
91761,04-01-2016,0,0,102988,31165,35564,2016,0,0
91761,05-01-2016,0,0,112886,31165,35564,2016,0,0
91761,06-01-2016,0,0,120810,31165,35564,2016,0,0
91761,07-01-2016,0,0,92215,31165,35564,2016,0,0
91761,08-01-2016,0,0,111722,31165,35564,2016,0,0
91761,09-01-2016,0,0,97391,31165,35564,2016,0,0
91761,10-01-2016,0,0,104241,31165,35564,2016,0,0
91761,11-01-2016,0,0,120810,31165,35564,2016,0,0
91761,12-01-2016,0,0,93102,31165,35564,2016,0,0
91762,01-01-2015,0,1,81959,29145,32821,2015,0,0
91762,02-01-2015,0,1,91922,29145,32821,2015,0,0
91762,03-01-2015,0,1,107290,29145,32821,2015,0,0
91762,04-01-2015,0,1,112693,29145,32821,2015,0,0
91762,05-01-2015,0,1,86619,29145,32821,2015,0,0
91762,06-01-2015,0,1,107571,29145,32821,2015,0,0
91762,07-01-2015,0,1,109680,29145,32821,2015,0,0
91762,08-01-2015,0,1,94504,29145,32821,2015,0,0
91762,09-01-2015,0,1,91922,29145,32821,2015,0,0
91762,10-01-2015,0,1,109660,29145,32821,2015,0,0
91762,11-01-2015,0,1,107531,29145,32821,2015,0,0
91762,12-01-2015,0,1,80543,29145,32821,2015,0,0
91762,01-01-2016,0,1,92314,29145,32821,2016,0,0
91762,02-01-2016,0,1,109660,29145,32821,2016,0,0
91762,03-01-2016,0,1,116008,29145,32821,2016,0,0
91762,04-01-2016,0,1,100279,29145,32821,2016,0,0
91762,05-01-2016,0,1,84008,29145,32821,2016,0,0
91762,06-01-2016,0,1,109479,29145,32821,2016,0,0
91762,07-01-2016,0,1,88497,29145,32821,2016,0,0
91762,08-01-2016,0,1,79548,29145,32821,2016,0,0
91762,09-01-2016,0,1,84851,29145,32821,2016,0,0
91762,10-01-2016,0,1,95357,29145,32821,2016,0,0
91762,11-01-2016,0,1,80543,29145,32821,2016,0,0
91762,12-01-2016,0,1,99315,29145,32821,2016,0,0
91764,01-01-2015,0,0,68045,26439,31540,2015,0,0
91764,02-01-2015,0,0,82305,26439,31540,2015,0,0
91764,03-01-2015,0,0,86457,26439,31540,2015,0,0
91764,04-01-2015,0,0,88976,26439,31540,2015,0,0
91764,05-01-2015,0,0,91060,26439,31540,2015,0,0
91764,06-01-2015,0,0,86624,26439,31540,2015,0,0
91764,07-01-2015,0,0,73474,26439,31540,2015,0,0
91764,08-01-2015,0,0,79019,26439,31540,2015,0,0
91764,09-01-2015,0,0,66869,26439,31540,2015,0,0
91764,10-01-2015,0,0,88976,26439,31540,2015,0,0
91764,11-01-2015,0,0,88459,26439,31540,2015,0,0
91764,12-01-2015,0,0,95438,26439,31540,2015,0,0
91764,01-01-2016,0,0,85907,26439,31540,2016,0,0
91764,02-01-2016,0,0,90060,26439,31540,2016,0,0
91764,03-01-2016,0,0,64960,26439,31540,2016,0,0
91764,04-01-2016,0,0,70747,26439,31540,2016,0,0
91764,05-01-2016,0,0,84990,26439,31540,2016,0,0
91764,06-01-2016,0,0,82455,26439,31540,2016,0,0
91764,07-01-2016,0,0,66711,26439,31540,2016,0,0
91764,08-01-2016,0,0,76776,26439,31540,2016,0,0
91764,09-01-2016,0,0,67245,26439,31540,2016,0,0
91764,10-01-2016,0,0,71289,26439,31540,2016,0,0
91764,11-01-2016,0,0,76642,26439,31540,2016,0,0
91764,12-01-2016,0,0,89326,26439,31540,2016,0,0
91765,01-01-2015,0,1,162842,49529,33368,2015,0,1
91765,02-01-2015,0,1,168256,49529,33368,2015,0,1
91765,03-01-2015,0,1,155762,49529,33368,2015,0,1
91765,04-01-2015,0,1,174920,49529,33368,2015,0,1
91765,05-01-2015,0,1,149237,49529,33368,2015,0,1
91765,06-01-2015,0,1,168326,49529,33368,2015,0,1
91765,07-01-2015,0,1,175059,49529,33368,2015,0,1
91765,08-01-2015,0,1,146443,49529,33368,2015,0,1
91765,09-01-2015,0,1,173462,49529,33368,2015,0,1
91765,10-01-2015,0,1,146183,49529,33368,2015,0,1
91765,11-01-2015,0,1,144934,49529,33368,2015,0,1
91765,12-01-2015,0,1,147224,49529,33368,2015,0,1
91765,01-01-2016,0,1,168326,49529,33368,2016,0,1
91765,02-01-2016,0,1,153055,49529,33368,2016,0,1
91765,03-01-2016,0,1,149411,49529,33368,2016,0,1
91765,04-01-2016,0,1,187675,49529,33368,2016,0,1
91765,05-01-2016,0,1,191249,49529,33368,2016,0,1
91765,06-01-2016,0,1,187067,49529,33368,2016,0,1
91765,07-01-2016,0,1,196785,49529,33368,2016,0,1
91765,08-01-2016,0,1,168326,49529,33368,2016,0,1
91765,09-01-2016,0,1,198607,49529,33368,2016,0,1
91765,10-01-2016,0,1,171276,49529,33368,2016,0,1
91765,11-01-2016,0,1,164855,49529,33368,2016,0,1
91765,12-01-2016,0,1,143719,49529,33368,2016,0,1
91766,01-01-2015,0,1,103307,26911,39123,2015,1,0
91766,02-01-2015,0,1,100024,26911,39123,2015,1,0
91766,03-01-2015,0,1,85067,26911,39123,2015,1,0
91766,04-01-2015,0,1,99759,26911,39123,2015,1,0
91766,05-01-2015,0,1,89743,26911,39123,2015,1,0
91766,06-01-2015,0,1,119392,26911,39123,2015,1,0
91766,07-01-2015,0,1,107187,26911,39123,2015,1,0
91766,08-01-2015,0,1,110371,26911,39123,2015,1,0
91766,09-01-2015,0,1,91755,26911,39123,2015,1,0
91766,10-01-2015,0,1,107232,26911,39123,2015,1,0
91766,11-01-2015,0,1,121868,26911,39123,2015,1,0
91766,12-01-2015,0,1,98874,26911,39123,2015,1,0
91766,01-01-2016,0,1,102920,26911,39123,2016,1,0
91766,02-01-2016,0,1,118419,26911,39123,2016,1,0
91766,03-01-2016,0,1,102323,26911,39123,2016,1,0
91766,04-01-2016,0,1,98664,26911,39123,2016,1,0
91766,05-01-2016,0,1,102876,26911,39123,2016,1,0
91766,06-01-2016,0,1,121835,26911,39123,2016,1,0
91766,07-01-2016,0,1,93789,26911,39123,2016,1,0
91766,08-01-2016,0,1,93789,26911,39123,2016,1,0
91766,09-01-2016,0,1,108171,26911,39123,2016,1,0
91766,10-01-2016,0,1,105994,26911,39123,2016,1,0
91766,11-01-2016,0,1,109111,26911,39123,2016,1,0
91766,12-01-2016,0,1,124168,26911,39123,2016,1,0
91770,01-01-2015,0,1,128121,27019,43109,2015,1,0
91770,02-01-2015,0,1,133405,27019,43109,2015,1,0
91770,03-01-2015,0,1,103026,27019,43109,2015,1,0
91770,04-01-2015,0,1,109385,27019,43109,2015,1,0
91770,05-01-2015,0,1,141257,27019,43109,2015,1,0
91770,06-01-2015,0,1,104787,27019,43109,2015,1,0
91770,07-01-2015,0,1,123523,27019,43109,2015,1,0
91770,08-01-2015,0,1,137367,27019,43109,2015,1,0
91770,09-01-2015,0,1,124452,27019,43109,2015,1,0
91770,10-01-2015,0,1,131008,27019,43109,2015,1,0
91770,11-01-2015,0,1,129442,27019,43109,2015,1,0
91770,12-01-2015,0,1,105582,27019,43109,2015,1,0
91770,01-01-2016,0,1,98280,27019,43109,2016,1,0
91770,02-01-2016,0,1,96091,27019,43109,2016,1,0
91770,03-01-2016,0,1,129442,27019,43109,2016,1,0
91770,04-01-2016,0,1,120832,27019,43109,2016,1,0
91770,05-01-2016,0,1,116258,27019,43109,2016,1,0
91770,06-01-2016,0,1,95272,27019,43109,2016,1,0
91770,07-01-2016,0,1,119817,27019,43109,2016,1,0
91770,08-01-2016,0,1,112271,27019,43109,2016,1,0
91770,09-01-2016,0,1,125920,27019,43109,2016,1,0
91770,10-01-2016,0,1,122288,27019,43109,2016,1,0
91770,11-01-2016,0,1,130983,27019,43109,2016,1,0
91770,12-01-2016,0,1,104554,27019,43109,2016,1,0
91801,01-01-2015,0,0,117195,32494,39203,2015,1,0
91801,02-01-2015,0,0,136303,32494,39203,2015,1,0
91801,03-01-2015,0,0,131233,32494,39203,2015,1,0
91801,04-01-2015,0,0,130979,32494,39203,2015,1,0
91801,05-01-2015,0,0,124533,32494,39203,2015,1,0
91801,06-01-2015,0,0,118087,32494,39203,2015,1,0
91801,07-01-2015,0,0,144405,32494,39203,2015,1,0
91801,08-01-2015,0,0,138953,32494,39203,2015,1,0
91801,09-01-2015,0,0,122023,32494,39203,2015,1,0
91801,10-01-2015,0,0,101654,32494,39203,2015,1,0
91801,11-01-2015,0,0,125858,32494,39203,2015,1,0
91801,12-01-2015,0,0,135093,32494,39203,2015,1,0
91801,01-01-2016,0,0,103183,32494,39203,2016,1,0
91801,02-01-2016,0,0,128507,32494,39203,2016,1,0
91801,03-01-2016,0,0,101119,32494,39203,2016,1,0
91801,04-01-2016,0,0,132418,32494,39203,2016,1,0
91801,05-01-2016,0,0,111285,32494,39203,2016,1,0
91801,06-01-2016,0,0,109960,32494,39203,2016,1,0
91801,07-01-2016,0,0,134826,32494,39203,2016,1,0
91801,08-01-2016,0,0,109973,32494,39203,2016,1,0
91801,09-01-2016,0,0,134826,32494,39203,2016,1,0
91801,10-01-2016,0,0,131208,32494,39203,2016,1,0
91801,11-01-2016,0,0,116023,32494,39203,2016,1,0
91801,12-01-2016,0,0,103947,32494,39203,2016,1,0
91910,01-01-2015,1,1,161503,36281,47985,2015,1,0
91910,02-01-2015,1,1,184261,36281,47985,2015,1,0
91910,03-01-2015,1,1,187771,36281,47985,2015,1,0
91910,04-01-2015,1,1,201371,36281,47985,2015,1,0
91910,05-01-2015,1,1,157810,36281,47985,2015,1,0
91910,06-01-2015,1,1,186181,36281,47985,2015,1,0
91910,07-01-2015,1,1,182726,36281,47985,2015,1,0
91910,08-01-2015,1,1,187771,36281,47985,2015,1,0
91910,09-01-2015,1,1,166603,36281,47985,2015,1,0
91910,10-01-2015,1,1,165945,36281,47985,2015,1,0
91910,11-01-2015,1,1,167810,36281,47985,2015,1,0
91910,12-01-2015,1,1,173659,36281,47985,2015,1,0
91910,01-01-2016,1,1,198639,36281,47985,2016,1,0
91910,02-01-2016,1,1,191350,36281,47985,2016,1,0
91910,03-01-2016,1,1,171193,36281,47985,2016,1,0
91910,04-01-2016,1,1,159891,36281,47985,2016,1,0
91910,05-01-2016,1,1,191076,36281,47985,2016,1,0
91910,06-01-2016,1,1,167864,36281,47985,2016,1,0
91910,07-01-2016,1,1,181789,36281,47985,2016,1,0
91910,08-01-2016,1,1,193066,36281,47985,2016,1,0
91910,09-01-2016,1,1,184139,36281,47985,2016,1,0
91910,10-01-2016,1,1,172123,36281,47985,2016,1,0
91910,11-01-2016,1,1,176545,36281,47985,2016,1,0
91910,12-01-2016,1,1,158784,36281,47985,2016,1,0
91911,01-01-2015,0,1,158096,31179,49991,2015,1,0
91911,02-01-2015,0,1,152400,31179,49991,2015,1,0
91911,03-01-2015,0,1,165297,31179,49991,2015,1,0
91911,04-01-2015,0,1,134480,31179,49991,2015,1,0
91911,05-01-2015,0,1,140912,31179,49991,2015,1,0
91911,06-01-2015,0,1,150829,31179,49991,2015,1,0
91911,07-01-2015,0,1,136885,31179,49991,2015,1,0
91911,08-01-2015,0,1,168505,31179,49991,2015,1,0
91911,09-01-2015,0,1,163398,31179,49991,2015,1,0
91911,10-01-2015,0,1,172825,31179,49991,2015,1,0
91911,11-01-2015,0,1,134856,31179,49991,2015,1,0
91911,12-01-2015,0,1,153922,31179,49991,2015,1,0
91911,01-01-2016,0,1,175313,31179,49991,2016,1,0
91911,02-01-2016,0,1,155575,31179,49991,2016,1,0
91911,03-01-2016,0,1,161991,31179,49991,2016,1,0
91911,04-01-2016,0,1,160256,31179,49991,2016,1,0
91911,05-01-2016,0,1,171843,31179,49991,2016,1,0
91911,06-01-2016,0,1,148080,31179,49991,2016,1,0
91911,07-01-2016,0,1,141893,31179,49991,2016,1,0
91911,08-01-2016,0,1,173365,31179,49991,2016,1,0
91911,09-01-2016,0,1,177015,31179,49991,2016,1,0
91911,10-01-2016,0,1,139700,31179,49991,2016,1,0
91911,11-01-2016,0,1,142630,31179,49991,2016,1,0
91911,12-01-2016,0,1,173562,31179,49991,2016,1,0
91950,01-01-2015,0,0,98445,25008,36399,2015,0,0
91950,02-01-2015,0,0,72639,25008,36399,2015,0,0
91950,03-01-2015,0,0,99346,25008,36399,2015,0,0
91950,04-01-2015,0,0,100211,25008,36399,2015,0,0
91950,05-01-2015,0,0,88296,25008,36399,2015,0,0
91950,06-01-2015,0,0,85419,25008,36399,2015,0,0
91950,07-01-2015,0,0,73550,25008,36399,2015,0,0
91950,08-01-2015,0,0,85565,25008,36399,2015,0,0
91950,09-01-2015,0,0,72403,25008,36399,2015,0,0
91950,10-01-2015,0,0,80395,25008,36399,2015,0,0
91950,11-01-2015,0,0,92856,25008,36399,2015,0,0
91950,12-01-2015,0,0,96424,25008,36399,2015,0,0
91950,01-01-2016,0,0,101294,25008,36399,2016,0,0
91950,02-01-2016,0,0,80468,25008,36399,2016,0,0
91950,03-01-2016,0,0,84709,25008,36399,2016,0,0
91950,04-01-2016,0,0,91919,25008,36399,2016,0,0
91950,05-01-2016,0,0,96561,25008,36399,2016,0,0
91950,06-01-2016,0,0,93757,25008,36399,2016,0,0
91950,07-01-2016,0,0,94668,25008,36399,2016,0,0
91950,08-01-2016,0,0,80103,25008,36399,2016,0,0
91950,09-01-2016,0,0,97490,25008,36399,2016,0,0
91950,10-01-2016,0,0,83881,25008,36399,2016,0,0
91950,11-01-2016,0,0,91882,25008,36399,2016,0,0
91950,12-01-2016,0,0,90799,25008,36399,2016,0,0
91977,01-01-2015,0,1,134212,35261,37371,2015,0,0
91977,02-01-2015,0,1,122243,35261,37371,2015,0,0
91977,03-01-2015,0,1,140798,35261,37371,2015,0,0
91977,04-01-2015,0,1,126021,35261,37371,2015,0,0
91977,05-01-2015,0,1,146443,35261,37371,2015,0,0
91977,06-01-2015,0,1,120680,35261,37371,2015,0,0
91977,07-01-2015,0,1,138349,35261,37371,2015,0,0
91977,08-01-2015,0,1,138307,35261,37371,2015,0,0
91977,09-01-2015,0,1,128567,35261,37371,2015,0,0
91977,10-01-2015,0,1,123489,35261,37371,2015,0,0
91977,11-01-2015,0,1,143454,35261,37371,2015,0,0
91977,12-01-2015,0,1,115256,35261,37371,2015,0,0
91977,01-01-2016,0,1,138141,35261,37371,2016,0,0
91977,02-01-2016,0,1,141019,35261,37371,2016,0,0
91977,03-01-2016,0,1,127294,35261,37371,2016,0,0
91977,04-01-2016,0,1,135609,35261,37371,2016,0,0
91977,05-01-2016,0,1,118549,35261,37371,2016,0,0
91977,06-01-2016,0,1,130185,35261,37371,2016,0,0
91977,07-01-2016,0,1,122313,35261,37371,2016,0,0
91977,08-01-2016,0,1,128843,35261,37371,2016,0,0
91977,09-01-2016,0,1,119614,35261,37371,2016,0,0
91977,10-01-2016,0,1,122977,35261,37371,2016,0,0
91977,11-01-2016,0,1,140922,35261,37371,2016,0,0
91977,12-01-2016,0,1,148131,35261,37371,2016,0,0
92020,01-01-2015,0,1,108982,32775,35905,2015,0,0
92020,02-01-2015,0,1,129568,32775,35905,2015,0,0
92020,03-01-2015,0,1,119510,32775,35905,2015,0,0
92020,04-01-2015,0,1,126046,32775,35905,2015,0,0
92020,05-01-2015,0,1,97083,32775,35905,2015,0,0
92020,06-01-2015,0,1,116248,32775,35905,2015,0,0
92020,07-01-2015,0,1,127949,32775,35905,2015,0,0
92020,08-01-2015,0,1,112615,32775,35905,2015,0,0
